network_structure,ps[0],ps[1],num_agents,default,n_steps,n_runs,success_convergence_rate,individuals_converged,total_successful_pulls
complete,0.5,0.5001,10,N/A,3710,1000,0.536,5.36,18551937.537
complete,0.5,0.5001,10,N/A,3720,1000,0.536,5.36,18601950.046
complete,0.5,0.5001,10,N/A,3730,1000,0.536,5.36,18651956.113
complete,0.5,0.5001,10,N/A,3740,1000,0.536,5.36,18701959.922
complete,0.5,0.5001,10,N/A,3750,1000,0.536,5.36,18751972.102
complete,0.5,0.5001,10,N/A,3760,1000,0.536,5.36,18801979.083
complete,0.5,0.5001,10,N/A,3770,1000,0.536,5.36,18851978.985
complete,0.5,0.5001,10,N/A,3780,1000,0.536,5.36,18901985.453
complete,0.5,0.5001,10,N/A,3790,1000,0.536,5.36,18951993.455
complete,0.5,0.5001,10,N/A,3800,1000,0.536,5.36,19001995.112
complete,0.5,0.5001,10,N/A,3810,1000,0.536,5.36,19051996.605
complete,0.5,0.5001,10,N/A,3820,1000,0.536,5.36,19102009.301
complete,0.5,0.5001,10,N/A,3830,1000,0.536,5.36,19152010.066
complete,0.5,0.5001,10,N/A,3840,1000,0.537,5.37,19202012.12
complete,0.5,0.5001,10,N/A,3850,1000,0.537,5.37,19252016.981
complete,0.5,0.5001,10,N/A,3860,1000,0.537,5.37,19302022.543
complete,0.5,0.5001,10,N/A,3870,1000,0.537,5.37,19352025.482
complete,0.5,0.5001,10,N/A,3880,1000,0.537,5.37,19402035.479
complete,0.5,0.5001,10,N/A,3890,1000,0.537,5.37,19452045.953
complete,0.5,0.5001,10,N/A,3900,1000,0.537,5.37,19502049.955
complete,0.5,0.5001,10,N/A,3910,1000,0.537,5.37,19552056.723
complete,0.5,0.5001,10,N/A,3920,1000,0.537,5.37,19602058.941
complete,0.5,0.5001,10,N/A,3930,1000,0.537,5.37,19652071.623
complete,0.5,0.5001,10,N/A,3940,1000,0.537,5.37,19702079.396
complete,0.5,0.5001,10,N/A,3950,1000,0.537,5.37,19752071.805
complete,0.5,0.5001,10,N/A,3960,1000,0.537,5.37,19802068.8
complete,0.5,0.5001,10,N/A,3970,1000,0.537,5.37,19852073.811
complete,0.5,0.5001,10,N/A,3980,1000,0.537,5.37,19902076.051
complete,0.5,0.5001,10,N/A,3990,1000,0.537,5.37,19952077.79
complete,0.5,0.5001,10,N/A,4000,1000,0.537,5.37,20002087.411
complete,0.5,0.5001,10,N/A,4010,1000,0.537,5.37,20052091.726
complete,0.5,0.5001,10,N/A,4020,1000,0.537,5.37,20102101.023
complete,0.5,0.5001,10,N/A,4030,1000,0.537,5.37,20152103.385
complete,0.5,0.5001,10,N/A,4040,1000,0.537,5.37,20202108.1
complete,0.5,0.5001,10,N/A,4050,1000,0.537,5.37,20252121.067
complete,0.5,0.5001,10,N/A,4060,1000,0.537,5.37,20302139.295
complete,0.5,0.5001,10,N/A,4070,1000,0.537,5.37,20352143.777
complete,0.5,0.5001,10,N/A,4080,1000,0.537,5.37,20402156.27
complete,0.5,0.5001,10,N/A,4090,1000,0.537,5.37,20452162.947
complete,0.5,0.5001,10,N/A,4100,1000,0.537,5.37,20502170.215
complete,0.5,0.5001,10,N/A,4110,1000,0.537,5.37,20552171.506
complete,0.5,0.5001,10,N/A,4120,1000,0.537,5.37,20602174.985
complete,0.5,0.5001,10,N/A,4130,1000,0.537,5.37,20652182.367
complete,0.5,0.5001,10,N/A,4140,1000,0.537,5.37,20702188.448
complete,0.5,0.5001,10,N/A,4150,1000,0.537,5.37,20752200.705
complete,0.5,0.5001,10,N/A,4160,1000,0.537,5.37,20802202.537
complete,0.5,0.5001,10,N/A,4170,1000,0.537,5.37,20852212.697
complete,0.5,0.5001,10,N/A,4180,1000,0.537,5.37,20902214.876
complete,0.5,0.5001,10,N/A,4190,1000,0.537,5.37,20952208.808
complete,0.5,0.5001,10,N/A,4200,1000,0.537,5.37,21002219.435
complete,0.5,0.5001,10,N/A,4210,1000,0.537,5.37,21052225.01
complete,0.5,0.5001,10,N/A,4220,1000,0.537,5.37,21102233.293
complete,0.5,0.5001,10,N/A,4230,1000,0.537,5.37,21152231.948
complete,0.5,0.5001,10,N/A,4240,1000,0.537,5.37,21202234.409
complete,0.5,0.5001,10,N/A,4250,1000,0.537,5.37,21252239.818
complete,0.5,0.5001,10,N/A,4260,1000,0.537,5.37,21302249.04
complete,0.5,0.5001,10,N/A,4270,1000,0.537,5.37,21352256.805
complete,0.5,0.5001,10,N/A,4280,1000,0.537,5.37,21402260.38
complete,0.5,0.5001,10,N/A,4290,1000,0.537,5.37,21452268.509
complete,0.5,0.5001,10,N/A,4300,1000,0.537,5.37,21502275.037
complete,0.5,0.5001,10,N/A,4310,1000,0.537,5.37,21552279.123
complete,0.5,0.5001,10,N/A,4320,1000,0.537,5.37,21602276.08
complete,0.5,0.5001,10,N/A,4330,1000,0.537,5.37,21652288.405
complete,0.5,0.5001,10,N/A,4340,1000,0.537,5.37,21702290.509
complete,0.5,0.5001,10,N/A,4350,1000,0.537,5.37,21752292.238
complete,0.5,0.5001,10,N/A,4360,1000,0.537,5.37,21802300.693
complete,0.5,0.5001,10,N/A,4370,1000,0.537,5.37,21852311.381
complete,0.5,0.5001,10,N/A,4380,1000,0.537,5.37,21902318.385
complete,0.5,0.5001,10,N/A,4390,1000,0.537,5.37,21952324.959
complete,0.5,0.5001,10,N/A,4400,1000,0.537,5.37,22002335.581
complete,0.5,0.5001,10,N/A,4410,1000,0.537,5.37,22052344.064
complete,0.5,0.5001,10,N/A,4420,1000,0.537,5.37,22102344.813
complete,0.5,0.5001,10,N/A,4430,1000,0.537,5.37,22152348.362
complete,0.5,0.5001,10,N/A,4440,1000,0.537,5.37,22202353.859
complete,0.5,0.5001,10,N/A,4450,1000,0.537,5.37,22252351.796
complete,0.5,0.5001,10,N/A,4460,1000,0.537,5.37,22302356.894
complete,0.5,0.5001,10,N/A,4470,1000,0.537,5.37,22352355.736
complete,0.5,0.5001,10,N/A,4480,1000,0.537,5.37,22402351.191
complete,0.5,0.5001,10,N/A,4490,1000,0.537,5.37,22452355.189
complete,0.5,0.5001,10,N/A,4500,1000,0.537,5.37,22502358.217
complete,0.5,0.5001,10,N/A,4510,1000,0.537,5.37,22552372.246
complete,0.5,0.5001,10,N/A,4520,1000,0.537,5.37,22602379.907
complete,0.5,0.5001,10,N/A,4530,1000,0.537,5.37,22652379.19
complete,0.5,0.5001,10,N/A,4540,1000,0.537,5.37,22702377.527
complete,0.5,0.5001,10,N/A,4550,1000,0.537,5.37,22752388.496
complete,0.5,0.5001,10,N/A,4560,1000,0.537,5.37,22802382.739
complete,0.5,0.5001,10,N/A,4570,1000,0.537,5.37,22852394.32
complete,0.5,0.5001,10,N/A,4580,1000,0.537,5.37,22902398.254
complete,0.5,0.5001,10,N/A,4590,1000,0.537,5.37,22952399.4
complete,0.5,0.5001,10,N/A,4600,1000,0.537,5.37,23002399.517
complete,0.5,0.5001,10,N/A,4610,1000,0.537,5.37,23052407.217
complete,0.5,0.5001,10,N/A,4620,1000,0.537,5.37,23102412.587
complete,0.5,0.5001,10,N/A,4630,1000,0.537,5.37,23152418.885
complete,0.5,0.5001,10,N/A,4640,1000,0.537,5.37,23202425.671
complete,0.5,0.5001,10,N/A,4650,1000,0.537,5.37,23252432.215
complete,0.5,0.5001,10,N/A,4660,1000,0.537,5.37,23302437.757
complete,0.5,0.5001,10,N/A,4670,1000,0.537,5.37,23352446.767
complete,0.5,0.5001,10,N/A,4680,1000,0.537,5.37,23402449.624
complete,0.5,0.5001,10,N/A,4690,1000,0.537,5.37,23452453.409
complete,0.5,0.5001,10,N/A,4700,1000,0.537,5.37,23502448.795
complete,0.5,0.5001,10,N/A,4710,1000,0.537,5.37,23552446.561
complete,0.5,0.5001,10,N/A,4720,1000,0.537,5.37,23602453.407
complete,0.5,0.5001,10,N/A,4730,1000,0.537,5.37,23652459.869
complete,0.5,0.5001,10,N/A,4740,1000,0.537,5.37,23702463.511
complete,0.5,0.5001,10,N/A,4750,1000,0.537,5.37,23752476.431
complete,0.5,0.5001,10,N/A,4760,1000,0.537,5.37,23802481.94
complete,0.5,0.5001,10,N/A,4770,1000,0.537,5.37,23852488.295
complete,0.5,0.5001,10,N/A,4780,1000,0.537,5.37,23902499.712
complete,0.5,0.5001,10,N/A,4790,1000,0.537,5.37,23952503.509
complete,0.5,0.5001,10,N/A,4800,1000,0.537,5.37,24002507.304
complete,0.5,0.5001,10,N/A,4810,1000,0.537,5.37,24052509.79
complete,0.5,0.5001,10,N/A,4820,1000,0.537,5.37,24102516.355
complete,0.5,0.5001,10,N/A,4830,1000,0.537,5.37,24152530.022
complete,0.5,0.5001,10,N/A,4840,1000,0.537,5.37,24202540.048
complete,0.5,0.5001,10,N/A,4850,1000,0.537,5.37,24252545.853
complete,0.5,0.5001,10,N/A,4860,1000,0.537,5.37,24302559.095
complete,0.5,0.5001,10,N/A,4870,1000,0.537,5.37,24352569.815
complete,0.5,0.5001,10,N/A,4880,1000,0.537,5.37,24402573.166
complete,0.5,0.5001,10,N/A,4890,1000,0.537,5.37,24452571.308
complete,0.5,0.5001,10,N/A,4900,1000,0.537,5.37,24502571.402
complete,0.5,0.5001,10,N/A,4910,1000,0.537,5.37,24552579.293
complete,0.5,0.5001,10,N/A,4920,1000,0.537,5.37,24602583.008
complete,0.5,0.5001,10,N/A,4930,1000,0.537,5.37,24652583.028
complete,0.5,0.5001,10,N/A,4940,1000,0.537,5.37,24702590.943
complete,0.5,0.5001,10,N/A,4950,1000,0.537,5.37,24752588.685
complete,0.5,0.5001,10,N/A,4960,1000,0.537,5.37,24802597.63
complete,0.5,0.5001,10,N/A,4970,1000,0.537,5.37,24852594.391
complete,0.5,0.5001,10,N/A,4980,1000,0.537,5.37,24902601.578
complete,0.5,0.5001,10,N/A,4990,1000,0.537,5.37,24952613.758
complete,0.5,0.5001,10,N/A,5000,1000,0.537,5.37,25002617.36
complete,0.5,0.5001,10,N/A,5010,1000,0.537,5.37,25052620.444
complete,0.5,0.5001,10,N/A,5020,1000,0.537,5.37,25102629.887
complete,0.5,0.5001,10,N/A,5030,1000,0.537,5.37,25152642.354
complete,0.5,0.5001,10,N/A,5040,1000,0.537,5.37,25202649.397
complete,0.5,0.5001,10,N/A,5050,1000,0.537,5.37,25252650.616
complete,0.5,0.5001,10,N/A,5060,1000,0.537,5.37,25302655.155
complete,0.5,0.5001,10,N/A,5070,1000,0.537,5.37,25352658.311
complete,0.5,0.5001,10,N/A,5080,1000,0.537,5.37,25402666.714
complete,0.5,0.5001,10,N/A,5090,1000,0.537,5.37,25452677.869
complete,0.5,0.5001,10,N/A,5100,1000,0.537,5.37,25502677.035
complete,0.5,0.5001,10,N/A,5110,1000,0.537,5.37,25552668.971
complete,0.5,0.5001,10,N/A,5120,1000,0.537,5.37,25602680.368
complete,0.5,0.5001,10,N/A,5130,1000,0.537,5.37,25652687.005
complete,0.5,0.5001,10,N/A,5140,1000,0.537,5.37,25702699.012
complete,0.5,0.5001,10,N/A,5150,1000,0.537,5.37,25752711.414
complete,0.5,0.5001,10,N/A,5160,1000,0.537,5.37,25802720.662
complete,0.5,0.5001,10,N/A,5170,1000,0.537,5.37,25852717.089
complete,0.5,0.5001,10,N/A,5180,1000,0.537,5.37,25902724.749
complete,0.5,0.5001,10,N/A,5190,1000,0.537,5.37,25952733.395
complete,0.5,0.5001,10,N/A,5200,1000,0.537,5.37,26002735.247
complete,0.5,0.5001,10,N/A,5210,1000,0.537,5.37,26052745.917
complete,0.5,0.5001,10,N/A,5220,1000,0.537,5.37,26102748.748
complete,0.5,0.5001,10,N/A,5230,1000,0.537,5.37,26152755.161
complete,0.5,0.5001,10,N/A,5240,1000,0.536,5.36,26202767.369
complete,0.5,0.5001,10,N/A,5250,1000,0.536,5.36,26252777.266
complete,0.5,0.5001,10,N/A,5260,1000,0.536,5.36,26302780.853
complete,0.5,0.5001,10,N/A,5270,1000,0.536,5.36,26352790.181
complete,0.5,0.5001,10,N/A,5280,1000,0.536,5.36,26402788.611
complete,0.5,0.5001,10,N/A,5290,1000,0.536,5.36,26452798.853
complete,0.5,0.5001,10,N/A,5300,1000,0.536,5.36,26502800.426
complete,0.5,0.5001,10,N/A,5310,1000,0.536,5.36,26552807.968
complete,0.5,0.5001,10,N/A,5320,1000,0.536,5.36,26602812.852
complete,0.5,0.5001,10,N/A,5330,1000,0.536,5.36,26652820.226
complete,0.5,0.5001,10,N/A,5340,1000,0.536,5.36,26702825.48
complete,0.5,0.5001,10,N/A,5350,1000,0.536,5.36,26752827.591
complete,0.5,0.5001,10,N/A,5360,1000,0.536,5.36,26802824.52
complete,0.5,0.5001,10,N/A,5370,1000,0.536,5.36,26852827.821
complete,0.5,0.5001,10,N/A,5380,1000,0.536,5.36,26902845.807
complete,0.5,0.5001,10,N/A,5390,1000,0.536,5.36,26952848.725
complete,0.5,0.5001,10,N/A,5400,1000,0.536,5.36,27002854.0
complete,0.5,0.5001,10,N/A,5410,1000,0.536,5.36,27052862.946
complete,0.5,0.5001,10,N/A,5420,1000,0.536,5.36,27102869.57
complete,0.5,0.5001,10,N/A,5430,1000,0.536,5.36,27152878.233
complete,0.5,0.5001,10,N/A,5440,1000,0.536,5.36,27202882.902
complete,0.5,0.5001,10,N/A,5450,1000,0.536,5.36,27252889.903
complete,0.5,0.5001,10,N/A,5460,1000,0.537,5.37,27302894.307
complete,0.5,0.5001,10,N/A,5470,1000,0.537,5.37,27352899.825
complete,0.5,0.5001,10,N/A,5480,1000,0.537,5.37,27402907.874
complete,0.5,0.5001,10,N/A,5490,1000,0.536,5.36,27452915.266
complete,0.5,0.5001,10,N/A,5500,1000,0.537,5.37,27502918.522
complete,0.5,0.5001,10,N/A,5510,1000,0.537,5.37,27552924.884
complete,0.5,0.5001,10,N/A,5520,1000,0.537,5.37,27602934.71
complete,0.5,0.5001,10,N/A,5530,1000,0.537,5.37,27652937.268
complete,0.5,0.5001,10,N/A,5540,1000,0.537,5.37,27702947.618
complete,0.5,0.5001,10,N/A,5550,1000,0.536,5.36,27752951.071
complete,0.5,0.5001,10,N/A,5560,1000,0.536,5.36,27802955.903
complete,0.5,0.5001,10,N/A,5570,1000,0.537,5.37,27852969.495
complete,0.5,0.5001,10,N/A,5580,1000,0.537,5.37,27902979.826
complete,0.5,0.5001,10,N/A,5590,1000,0.537,5.37,27952981.459
complete,0.5,0.5001,10,N/A,5600,1000,0.537,5.37,28002986.74
complete,0.5,0.5001,10,N/A,5610,1000,0.537,5.37,28052999.506
complete,0.5,0.5001,10,N/A,5620,1000,0.537,5.37,28103004.42
complete,0.5,0.5001,10,N/A,5630,1000,0.537,5.37,28153008.74
complete,0.5,0.5001,10,N/A,5640,1000,0.537,5.37,28203014.081
complete,0.5,0.5001,10,N/A,5650,1000,0.537,5.37,28253022.177
complete,0.5,0.5001,10,N/A,5660,1000,0.537,5.37,28303030.677
complete,0.5,0.5001,10,N/A,5670,1000,0.537,5.37,28353033.835
complete,0.5,0.5001,10,N/A,5680,1000,0.537,5.37,28403043.565
complete,0.5,0.5001,10,N/A,5690,1000,0.537,5.37,28453050.116
complete,0.5,0.5001,10,N/A,5700,1000,0.537,5.37,28503048.558
complete,0.5,0.5001,10,N/A,5710,1000,0.537,5.37,28553059.368
complete,0.5,0.5001,10,N/A,5720,1000,0.537,5.37,28603071.242
complete,0.5,0.5001,10,N/A,5730,1000,0.537,5.37,28653075.737
complete,0.5,0.5001,10,N/A,5740,1000,0.537,5.37,28703072.589
complete,0.5,0.5001,10,N/A,5750,1000,0.537,5.37,28753076.747
complete,0.5,0.5001,10,N/A,5760,1000,0.537,5.37,28803080.611
complete,0.5,0.5001,10,N/A,5770,1000,0.537,5.37,28853088.009
complete,0.5,0.5001,10,N/A,5780,1000,0.537,5.37,28903099.999
complete,0.5,0.5001,10,N/A,5790,1000,0.537,5.37,28953106.397
complete,0.5,0.5001,10,N/A,5800,1000,0.537,5.37,29003111.464
complete,0.5,0.5001,10,N/A,5810,1000,0.537,5.37,29053110.094
complete,0.5,0.5001,10,N/A,5820,1000,0.537,5.37,29103117.524
complete,0.5,0.5001,10,N/A,5830,1000,0.537,5.37,29153122.07
complete,0.5,0.5001,10,N/A,5840,1000,0.537,5.37,29203131.536
complete,0.5,0.5001,10,N/A,5850,1000,0.537,5.37,29253138.147
complete,0.5,0.5001,10,N/A,5860,1000,0.537,5.37,29303144.981
complete,0.5,0.5001,10,N/A,5870,1000,0.537,5.37,29353147.918
complete,0.5,0.5001,10,N/A,5880,1000,0.537,5.37,29403159.863
complete,0.5,0.5001,10,N/A,5890,1000,0.537,5.37,29453167.725
complete,0.5,0.5001,10,N/A,5900,1000,0.537,5.37,29503178.024
complete,0.5,0.5001,10,N/A,5910,1000,0.537,5.37,29553181.859
complete,0.5,0.5001,10,N/A,5920,1000,0.537,5.37,29603182.241
complete,0.5,0.5001,10,N/A,5930,1000,0.537,5.37,29653187.128
complete,0.5,0.5001,10,N/A,5940,1000,0.537,5.37,29703196.175
complete,0.5,0.5001,10,N/A,5950,1000,0.537,5.37,29753201.933
complete,0.5,0.5001,10,N/A,5960,1000,0.537,5.37,29803203.799
complete,0.5,0.5001,10,N/A,5970,1000,0.537,5.37,29853209.363
complete,0.5,0.5001,10,N/A,5980,1000,0.537,5.37,29903206.696
complete,0.5,0.5001,10,N/A,5990,1000,0.537,5.37,29953217.328
complete,0.5,0.5001,10,N/A,6000,1000,0.537,5.37,30003230.128
complete,0.5,0.5001,10,N/A,6010,1000,0.537,5.37,30053236.006
complete,0.5,0.5001,10,N/A,6020,1000,0.537,5.37,30103233.24
complete,0.5,0.5001,10,N/A,6030,1000,0.537,5.37,30153239.264
complete,0.5,0.5001,10,N/A,6040,1000,0.537,5.37,30203245.13
complete,0.5,0.5001,10,N/A,6050,1000,0.537,5.37,30253246.927
complete,0.5,0.5001,10,N/A,6060,1000,0.537,5.37,30303265.287
complete,0.5,0.5001,10,N/A,6070,1000,0.537,5.37,30353279.757
complete,0.5,0.5001,10,N/A,6080,1000,0.537,5.37,30403281.549
complete,0.5,0.5001,10,N/A,6090,1000,0.537,5.37,30453287.849
complete,0.5,0.5001,10,N/A,6100,1000,0.537,5.37,30503291.795
complete,0.5,0.5001,10,N/A,6110,1000,0.537,5.37,30553296.587
complete,0.5,0.5001,10,N/A,6120,1000,0.537,5.37,30603301.596
complete,0.5,0.5001,10,N/A,6130,1000,0.537,5.37,30653308.405
complete,0.5,0.5001,10,N/A,6140,1000,0.537,5.37,30703316.197
complete,0.5,0.5001,10,N/A,6150,1000,0.537,5.37,30753327.628
complete,0.5,0.5001,10,N/A,6160,1000,0.537,5.37,30803339.107
complete,0.5,0.5001,10,N/A,6170,1000,0.537,5.37,30853337.753
complete,0.5,0.5001,10,N/A,6180,1000,0.537,5.37,30903349.749
complete,0.5,0.5001,10,N/A,6190,1000,0.537,5.37,30953354.699
complete,0.5,0.5001,10,N/A,6200,1000,0.537,5.37,31003359.046
complete,0.5,0.5001,10,N/A,6210,1000,0.537,5.37,31053367.902
complete,0.5,0.5001,10,N/A,6220,1000,0.537,5.37,31103374.152
complete,0.5,0.5001,10,N/A,6230,1000,0.537,5.37,31153378.183
complete,0.5,0.5001,10,N/A,6240,1000,0.537,5.37,31203387.662
complete,0.5,0.5001,10,N/A,6250,1000,0.537,5.37,31253388.721
complete,0.5,0.5001,10,N/A,6260,1000,0.537,5.37,31303396.44
complete,0.5,0.5001,10,N/A,6270,1000,0.537,5.37,31353394.88
complete,0.5,0.5001,10,N/A,6280,1000,0.537,5.37,31403400.86
complete,0.5,0.5001,10,N/A,6290,1000,0.537,5.37,31453403.118
complete,0.5,0.5001,10,N/A,6300,1000,0.537,5.37,31503405.802
complete,0.5,0.5001,10,N/A,6310,1000,0.537,5.37,31553413.468
complete,0.5,0.5001,10,N/A,6320,1000,0.537,5.37,31603416.847
complete,0.5,0.5001,10,N/A,6330,1000,0.537,5.37,31653422.784
complete,0.5,0.5001,10,N/A,6340,1000,0.537,5.37,31703428.865
complete,0.5,0.5001,10,N/A,6350,1000,0.537,5.37,31753441.056
complete,0.5,0.5001,10,N/A,6360,1000,0.537,5.37,31803446.2
complete,0.5,0.5001,10,N/A,6370,1000,0.537,5.37,31853453.762
complete,0.5,0.5001,10,N/A,6380,1000,0.537,5.37,31903456.812
complete,0.5,0.5001,10,N/A,6390,1000,0.537,5.37,31953462.124
complete,0.5,0.5001,10,N/A,6400,1000,0.537,5.37,32003468.652
complete,0.5,0.5001,10,N/A,6410,1000,0.537,5.37,32053477.704
complete,0.5,0.5001,10,N/A,6420,1000,0.537,5.37,32103479.333
complete,0.5,0.5001,10,N/A,6430,1000,0.537,5.37,32153490.498
complete,0.5,0.5001,10,N/A,6440,1000,0.537,5.37,32203499.403
complete,0.5,0.5001,10,N/A,6450,1000,0.537,5.37,32253506.801
complete,0.5,0.5001,10,N/A,6460,1000,0.537,5.37,32303510.294
complete,0.5,0.5001,10,N/A,6470,1000,0.537,5.37,32353521.645
complete,0.5,0.5001,10,N/A,6480,1000,0.537,5.37,32403523.311
complete,0.5,0.5001,10,N/A,6490,1000,0.537,5.37,32453526.936
complete,0.5,0.5001,10,N/A,6500,1000,0.537,5.37,32503528.59
complete,0.5,0.5001,10,N/A,6510,1000,0.537,5.37,32553533.137
complete,0.5,0.5001,10,N/A,6520,1000,0.537,5.37,32603541.141
complete,0.5,0.5001,10,N/A,6530,1000,0.537,5.37,32653540.068
complete,0.5,0.5001,10,N/A,6540,1000,0.537,5.37,32703535.591
complete,0.5,0.5001,10,N/A,6550,1000,0.537,5.37,32753540.862
complete,0.5,0.5001,10,N/A,6560,1000,0.537,5.37,32803540.06
complete,0.5,0.5001,10,N/A,6570,1000,0.537,5.37,32853548.89
complete,0.5,0.5001,10,N/A,6580,1000,0.537,5.37,32903557.674
complete,0.5,0.5001,10,N/A,6590,1000,0.537,5.37,32953561.968
complete,0.5,0.5001,10,N/A,6600,1000,0.537,5.37,33003575.577
complete,0.5,0.5001,10,N/A,6610,1000,0.537,5.37,33053587.068
complete,0.5,0.5001,10,N/A,6620,1000,0.537,5.37,33103589.486
complete,0.5,0.5001,10,N/A,6630,1000,0.537,5.37,33153592.731
complete,0.5,0.5001,10,N/A,6640,1000,0.537,5.37,33203594.87
complete,0.5,0.5001,10,N/A,6650,1000,0.537,5.37,33253599.865
complete,0.5,0.5001,10,N/A,6660,1000,0.537,5.37,33303605.891
complete,0.5,0.5001,10,N/A,6670,1000,0.537,5.37,33353617.5
complete,0.5,0.5001,10,N/A,6680,1000,0.537,5.37,33403623.974
complete,0.5,0.5001,10,N/A,6690,1000,0.537,5.37,33453626.72
complete,0.5,0.5001,10,N/A,6700,1000,0.537,5.37,33503636.58
complete,0.5,0.5001,10,N/A,6710,1000,0.537,5.37,33553652.439
complete,0.5,0.5001,10,N/A,6720,1000,0.537,5.37,33603652.401
complete,0.5,0.5001,10,N/A,6730,1000,0.537,5.37,33653657.541
complete,0.5,0.5001,10,N/A,6740,1000,0.537,5.37,33703665.199
complete,0.5,0.5001,10,N/A,6750,1000,0.537,5.37,33753668.263
complete,0.5,0.5001,10,N/A,6760,1000,0.537,5.37,33803666.936
complete,0.5,0.5001,10,N/A,6770,1000,0.536,5.36,33853675.823
complete,0.5,0.5001,10,N/A,6780,1000,0.537,5.37,33903674.192
complete,0.5,0.5001,10,N/A,6790,1000,0.537,5.37,33953681.33
complete,0.5,0.5001,10,N/A,6800,1000,0.537,5.37,34003687.133
complete,0.5,0.5001,10,N/A,6810,1000,0.537,5.37,34053698.191
complete,0.5,0.5001,10,N/A,6820,1000,0.537,5.37,34103715.044
complete,0.5,0.5001,10,N/A,6830,1000,0.537,5.37,34153724.023
complete,0.5,0.5001,10,N/A,6840,1000,0.537,5.37,34203732.605
complete,0.5,0.5001,10,N/A,6850,1000,0.537,5.37,34253737.174
complete,0.5,0.5001,10,N/A,6860,1000,0.537,5.37,34303736.394
complete,0.5,0.5001,10,N/A,6870,1000,0.537,5.37,34353737.907
complete,0.5,0.5001,10,N/A,6880,1000,0.537,5.37,34403743.882
complete,0.5,0.5001,10,N/A,6890,1000,0.537,5.37,34453747.971
complete,0.5,0.5001,10,N/A,6900,1000,0.537,5.37,34503757.514
complete,0.5,0.5001,10,N/A,6910,1000,0.537,5.37,34553758.964
complete,0.5,0.5001,10,N/A,6920,1000,0.537,5.37,34603761.38
complete,0.5,0.5001,10,N/A,6930,1000,0.537,5.37,34653766.828
complete,0.5,0.5001,10,N/A,6940,1000,0.537,5.37,34703773.885
complete,0.5,0.5001,10,N/A,6950,1000,0.537,5.37,34753775.554
complete,0.5,0.5001,10,N/A,6960,1000,0.537,5.37,34803782.35
complete,0.5,0.5001,10,N/A,6970,1000,0.537,5.37,34853785.719
complete,0.5,0.5001,10,N/A,6980,1000,0.537,5.37,34903789.284
complete,0.5,0.5001,10,N/A,6990,1000,0.537,5.37,34953794.098
complete,0.5,0.5001,10,N/A,7000,1000,0.537,5.37,35003785.201
complete,0.5,0.5001,10,N/A,7010,1000,0.537,5.37,35053792.627
complete,0.5,0.5001,10,N/A,7020,1000,0.537,5.37,35103800.195
complete,0.5,0.5001,10,N/A,7030,1000,0.537,5.37,35153807.347
complete,0.5,0.5001,10,N/A,7040,1000,0.537,5.37,35203820.046
complete,0.5,0.5001,10,N/A,7050,1000,0.537,5.37,35253824.603
complete,0.5,0.5001,10,N/A,7060,1000,0.537,5.37,35303842.331
complete,0.5,0.5001,10,N/A,7070,1000,0.537,5.37,35353851.573
complete,0.5,0.5001,10,N/A,7080,1000,0.537,5.37,35403857.286
complete,0.5,0.5001,10,N/A,7090,1000,0.537,5.37,35453857.239
complete,0.5,0.5001,10,N/A,7100,1000,0.537,5.37,35503851.399
complete,0.5,0.5001,10,N/A,7110,1000,0.537,5.37,35553861.5
complete,0.5,0.5001,10,N/A,7120,1000,0.537,5.37,35603867.221
complete,0.5,0.5001,10,N/A,7130,1000,0.537,5.37,35653880.772
complete,0.5,0.5001,10,N/A,7140,1000,0.537,5.37,35703887.329
complete,0.5,0.5001,10,N/A,7150,1000,0.537,5.37,35753889.585
complete,0.5,0.5001,10,N/A,7160,1000,0.537,5.37,35803906.009
complete,0.5,0.5001,10,N/A,7170,1000,0.537,5.37,35853910.612
complete,0.5,0.5001,10,N/A,7180,1000,0.537,5.37,35903918.468
complete,0.5,0.5001,10,N/A,7190,1000,0.537,5.37,35953922.879
complete,0.5,0.5001,10,N/A,7200,1000,0.537,5.37,36003927.155
complete,0.5,0.5001,10,N/A,7210,1000,0.537,5.37,36053933.124
complete,0.5,0.5001,10,N/A,7220,1000,0.537,5.37,36103931.479
complete,0.5,0.5001,10,N/A,7230,1000,0.537,5.37,36153938.927
complete,0.5,0.5001,10,N/A,7240,1000,0.537,5.37,36203943.007
complete,0.5,0.5001,10,N/A,7250,1000,0.537,5.37,36253948.135
complete,0.5,0.5001,10,N/A,7260,1000,0.537,5.37,36303958.165
complete,0.5,0.5001,10,N/A,7270,1000,0.537,5.37,36353964.082
complete,0.5,0.5001,10,N/A,7280,1000,0.537,5.37,36403965.284
complete,0.5,0.5001,10,N/A,7290,1000,0.537,5.37,36453970.682
complete,0.5,0.5001,10,N/A,7300,1000,0.537,5.37,36503974.372
complete,0.5,0.5001,10,N/A,7310,1000,0.537,5.37,36553977.811
complete,0.5,0.5001,10,N/A,7320,1000,0.537,5.37,36603978.58
complete,0.5,0.5001,10,N/A,7330,1000,0.537,5.37,36653982.221
complete,0.5,0.5001,10,N/A,7340,1000,0.537,5.37,36703987.387
complete,0.5,0.5001,10,N/A,7350,1000,0.537,5.37,36753990.771
complete,0.5,0.5001,10,N/A,7360,1000,0.537,5.37,36803999.264
