network_structure,ps[0],ps[1],num_agents,default,n_steps,n_runs,success_convergence_rate,individuals_converged,total_successful_pulls
complete,0.5,0.6,10,N/A,1090,1000,1.0,10.0,65393257.77
complete,0.5,0.6,10,N/A,1100,1000,1.0,10.0,65993290.89
complete,0.5,0.6,10,N/A,1110,1000,1.0,10.0,66593318.7
complete,0.5,0.6,10,N/A,1120,1000,1.0,10.0,67193286.22
complete,0.5,0.6,10,N/A,1130,1000,1.0,10.0,67793320.66
complete,0.5,0.6,10,N/A,1140,1000,1.0,10.0,68393346.66
complete,0.5,0.6,10,N/A,1150,1000,1.0,10.0,68993366.76
complete,0.5,0.6,10,N/A,1160,1000,1.0,10.0,69593316.61
complete,0.5,0.6,10,N/A,1170,1000,1.0,10.0,70193315.33
complete,0.5,0.6,10,N/A,1180,1000,1.0,10.0,70793242.94
complete,0.5,0.6,10,N/A,1190,1000,1.0,10.0,71393294.04
complete,0.5,0.6,10,N/A,1200,1000,1.0,10.0,71993278.92
complete,0.5,0.6,10,N/A,1210,1000,1.0,10.0,72593310.22
complete,0.5,0.6,10,N/A,1220,1000,1.0,10.0,73193314.19
complete,0.5,0.6,10,N/A,1230,1000,1.0,10.0,73793230.85
complete,0.5,0.6,10,N/A,1240,1000,1.0,10.0,74393247.28
complete,0.5,0.6,10,N/A,1250,1000,1.0,10.0,74993275.01
complete,0.5,0.6,10,N/A,1260,1000,1.0,10.0,75593285.19
complete,0.5,0.6,10,N/A,1270,1000,1.0,10.0,76193263.41
complete,0.5,0.6,10,N/A,1280,1000,1.0,10.0,76793264.34
complete,0.5,0.6,10,N/A,1290,1000,1.0,10.0,77393256.74
complete,0.5,0.6,10,N/A,1300,1000,1.0,10.0,77993227.81
complete,0.5,0.6,10,N/A,1310,1000,1.0,10.0,78593252.34
complete,0.5,0.6,10,N/A,1320,1000,1.0,10.0,79193257.66
complete,0.5,0.6,10,N/A,1330,1000,1.0,10.0,79793249.42
complete,0.5,0.6,10,N/A,1340,1000,1.0,10.0,80393302.0
complete,0.5,0.6,10,N/A,1350,1000,1.0,10.0,80993247.8
complete,0.5,0.6,10,N/A,1360,1000,1.0,10.0,81593191.55
complete,0.5,0.6,10,N/A,1370,1000,1.0,10.0,82193205.78
complete,0.5,0.6,10,N/A,1380,1000,1.0,10.0,82793144.89
complete,0.5,0.6,10,N/A,1390,1000,1.0,10.0,83393179.11
complete,0.5,0.6,10,N/A,1400,1000,1.0,10.0,83993080.43
complete,0.5,0.6,10,N/A,1410,1000,1.0,10.0,84593169.36
complete,0.5,0.6,10,N/A,1420,1000,1.0,10.0,85193166.29
complete,0.5,0.6,10,N/A,1430,1000,1.0,10.0,85793153.09
complete,0.5,0.6,10,N/A,1440,1000,1.0,10.0,86393144.35
complete,0.5,0.6,10,N/A,1450,1000,1.0,10.0,86993155.43
complete,0.5,0.6,10,N/A,1460,1000,1.0,10.0,87593079.68
complete,0.5,0.6,10,N/A,1470,1000,1.0,10.0,88193164.01
complete,0.5,0.6,10,N/A,1480,1000,1.0,10.0,88793283.34
complete,0.5,0.6,10,N/A,1490,1000,1.0,10.0,89393252.68
complete,0.5,0.6,10,N/A,1500,1000,1.0,10.0,89993322.58
complete,0.5,0.6,10,N/A,1510,1000,1.0,10.0,90593410.47
complete,0.5,0.6,10,N/A,1520,1000,1.0,10.0,91193422.46
complete,0.5,0.6,10,N/A,1530,1000,1.0,10.0,91793400.96
complete,0.5,0.6,10,N/A,1540,1000,1.0,10.0,92393323.63
complete,0.5,0.6,10,N/A,1550,1000,1.0,10.0,92993353.53
complete,0.5,0.6,10,N/A,1560,1000,1.0,10.0,93593423.75
complete,0.5,0.6,10,N/A,1570,1000,1.0,10.0,94193446.1
complete,0.5,0.6,10,N/A,1580,1000,1.0,10.0,94793464.6
complete,0.5,0.6,10,N/A,1590,1000,1.0,10.0,95393492.26
complete,0.5,0.6,10,N/A,1600,1000,1.0,10.0,95993544.25
complete,0.5,0.6,10,N/A,1610,1000,1.0,10.0,96593657.05
complete,0.5,0.6,10,N/A,1620,1000,1.0,10.0,97193655.41
complete,0.5,0.6,10,N/A,1630,1000,1.0,10.0,97793622.32
complete,0.5,0.6,10,N/A,1640,1000,1.0,10.0,98393612.25
complete,0.5,0.6,10,N/A,1650,1000,1.0,10.0,98993666.75
complete,0.5,0.6,10,N/A,1660,1000,1.0,10.0,99593713.85
complete,0.5,0.6,10,N/A,1670,1000,1.0,10.0,100193709.3
complete,0.5,0.6,10,N/A,1680,1000,1.0,10.0,100793741.67
complete,0.5,0.6,10,N/A,1690,1000,1.0,10.0,101393782.22
complete,0.5,0.6,10,N/A,1700,1000,1.0,10.0,101993874.93
complete,0.5,0.6,10,N/A,1710,1000,1.0,10.0,102593856.3
complete,0.5,0.6,10,N/A,1720,1000,1.0,10.0,103193847.65
complete,0.5,0.6,10,N/A,1730,1000,1.0,10.0,103793931.3
complete,0.5,0.6,10,N/A,1740,1000,1.0,10.0,104393936.58
complete,0.5,0.6,10,N/A,1750,1000,1.0,10.0,104993947.63
complete,0.5,0.6,10,N/A,1760,1000,1.0,10.0,105593929.26
complete,0.5,0.6,10,N/A,1770,1000,1.0,10.0,106193919.6
complete,0.5,0.6,10,N/A,1780,1000,1.0,10.0,106793923.11
complete,0.5,0.6,10,N/A,1790,1000,1.0,10.0,107393946.97
complete,0.5,0.6,10,N/A,1800,1000,1.0,10.0,107993940.24
complete,0.5,0.6,10,N/A,1810,1000,1.0,10.0,108593920.11
complete,0.5,0.6,10,N/A,1820,1000,1.0,10.0,109193957.86
complete,0.5,0.6,10,N/A,1830,1000,1.0,10.0,109793944.05
complete,0.5,0.6,10,N/A,1840,1000,1.0,10.0,110394006.6
complete,0.5,0.6,10,N/A,1850,1000,1.0,10.0,110993977.18
complete,0.5,0.6,10,N/A,1860,1000,1.0,10.0,111593963.58
complete,0.5,0.6,10,N/A,1870,1000,1.0,10.0,112194019.16
complete,0.5,0.6,10,N/A,1880,1000,1.0,10.0,112793939.58
complete,0.5,0.6,10,N/A,1890,1000,1.0,10.0,113394037.3
complete,0.5,0.6,10,N/A,1900,1000,1.0,10.0,113994062.79
complete,0.5,0.6,10,N/A,1910,1000,1.0,10.0,114594039.93
complete,0.5,0.6,10,N/A,1920,1000,1.0,10.0,115194098.08
complete,0.5,0.6,10,N/A,1930,1000,1.0,10.0,115794099.96
complete,0.5,0.6,10,N/A,1940,1000,1.0,10.0,116394159.3
complete,0.5,0.6,10,N/A,1950,1000,1.0,10.0,116994148.46
complete,0.5,0.6,10,N/A,1960,1000,1.0,10.0,117594206.45
complete,0.5,0.6,10,N/A,1970,1000,1.0,10.0,118194218.94
complete,0.5,0.6,10,N/A,1980,1000,1.0,10.0,118794259.13
complete,0.5,0.6,10,N/A,1990,1000,1.0,10.0,119394345.03
complete,0.5,0.6,10,N/A,2000,1000,1.0,10.0,119994346.76
complete,0.5,0.6,10,N/A,2010,1000,1.0,10.0,120594322.65
complete,0.5,0.6,10,N/A,2020,1000,1.0,10.0,121194287.02
complete,0.5,0.6,10,N/A,2030,1000,1.0,10.0,121794249.44
complete,0.5,0.6,10,N/A,2040,1000,1.0,10.0,122394254.7
complete,0.5,0.6,10,N/A,2050,1000,1.0,10.0,122994247.04
complete,0.5,0.6,10,N/A,2060,1000,1.0,10.0,123594280.95
complete,0.5,0.6,10,N/A,2070,1000,1.0,10.0,124194297.18
complete,0.5,0.6,10,N/A,2080,1000,1.0,10.0,124794284.3
complete,0.5,0.6,10,N/A,2090,1000,1.0,10.0,125394315.81
complete,0.5,0.6,10,N/A,2100,1000,1.0,10.0,125994343.88
complete,0.5,0.6,10,N/A,2110,1000,1.0,10.0,126594253.96
complete,0.5,0.6,10,N/A,2120,1000,1.0,10.0,127194265.48
complete,0.5,0.6,10,N/A,2130,1000,1.0,10.0,127794201.53
complete,0.5,0.6,10,N/A,2140,1000,1.0,10.0,128394226.65
complete,0.5,0.6,10,N/A,2150,1000,1.0,10.0,128994259.31
complete,0.5,0.6,10,N/A,2160,1000,1.0,10.0,129594292.3
complete,0.5,0.6,10,N/A,2170,1000,1.0,10.0,130194303.83
complete,0.5,0.6,10,N/A,2180,1000,1.0,10.0,130794338.75
complete,0.5,0.6,10,N/A,2190,1000,1.0,10.0,131394332.02
complete,0.5,0.6,10,N/A,2200,1000,1.0,10.0,131994333.64
complete,0.5,0.6,10,N/A,2210,1000,1.0,10.0,132594368.51
complete,0.5,0.6,10,N/A,2220,1000,1.0,10.0,133194364.85
complete,0.5,0.6,10,N/A,2230,1000,1.0,10.0,133794399.79
complete,0.5,0.6,10,N/A,2240,1000,1.0,10.0,134394382.28
complete,0.5,0.6,10,N/A,2250,1000,1.0,10.0,134994314.66
complete,0.5,0.6,10,N/A,2260,1000,1.0,10.0,135594220.67
complete,0.5,0.6,10,N/A,2270,1000,1.0,10.0,136194188.79
complete,0.5,0.6,10,N/A,2280,1000,1.0,10.0,136794247.98
complete,0.5,0.6,10,N/A,2290,1000,1.0,10.0,137394263.95
complete,0.5,0.6,10,N/A,2300,1000,1.0,10.0,137994269.97
complete,0.5,0.6,10,N/A,2310,1000,1.0,10.0,138594185.24
complete,0.5,0.6,10,N/A,2320,1000,1.0,10.0,139194163.93
complete,0.5,0.6,10,N/A,2330,1000,1.0,10.0,139794162.34
complete,0.5,0.6,10,N/A,2340,1000,1.0,10.0,140394231.47
complete,0.5,0.6,10,N/A,2350,1000,1.0,10.0,140994165.38
complete,0.5,0.6,10,N/A,2360,1000,1.0,10.0,141594152.29
complete,0.5,0.6,10,N/A,2370,1000,1.0,10.0,142194087.03
complete,0.5,0.6,10,N/A,2380,1000,1.0,10.0,142794046.55
complete,0.5,0.6,10,N/A,2390,1000,1.0,10.0,143394001.64
complete,0.5,0.6,10,N/A,2400,1000,1.0,10.0,143993984.51
complete,0.5,0.6,10,N/A,2410,1000,1.0,10.0,144593930.57
complete,0.5,0.6,10,N/A,2420,1000,1.0,10.0,145193916.83
complete,0.5,0.6,10,N/A,2430,1000,1.0,10.0,145793937.99
complete,0.5,0.6,10,N/A,2440,1000,1.0,10.0,146393861.77
complete,0.5,0.6,10,N/A,2450,1000,1.0,10.0,146993758.31
complete,0.5,0.6,10,N/A,2460,1000,1.0,10.0,147593679.27
complete,0.5,0.6,10,N/A,2470,1000,1.0,10.0,148193683.1
complete,0.5,0.6,10,N/A,2480,1000,1.0,10.0,148793737.78
complete,0.5,0.6,10,N/A,2490,1000,1.0,10.0,149393794.39
complete,0.5,0.6,10,N/A,2500,1000,1.0,10.0,149993740.96
complete,0.5,0.6,10,N/A,2510,1000,1.0,10.0,150593750.98
complete,0.5,0.6,10,N/A,2520,1000,1.0,10.0,151193822.55
complete,0.5,0.6,10,N/A,2530,1000,1.0,10.0,151793806.53
complete,0.5,0.6,10,N/A,2540,1000,1.0,10.0,152393788.54
complete,0.5,0.6,10,N/A,2550,1000,1.0,10.0,152993776.24
complete,0.5,0.6,10,N/A,2560,1000,1.0,10.0,153593795.29
complete,0.5,0.6,10,N/A,2570,1000,1.0,10.0,154193780.05
complete,0.5,0.6,10,N/A,2580,1000,1.0,10.0,154793834.21
complete,0.5,0.6,10,N/A,2590,1000,1.0,10.0,155393924.24
complete,0.5,0.6,10,N/A,2600,1000,1.0,10.0,155994008.14
complete,0.5,0.6,10,N/A,2610,1000,1.0,10.0,156594000.15
complete,0.5,0.6,10,N/A,2620,1000,1.0,10.0,157194072.74
complete,0.5,0.6,10,N/A,2630,1000,1.0,10.0,157794081.86
complete,0.5,0.6,10,N/A,2640,1000,1.0,10.0,158394094.49
complete,0.5,0.6,10,N/A,2650,1000,1.0,10.0,158994055.13
complete,0.5,0.6,10,N/A,2660,1000,1.0,10.0,159594065.92
complete,0.5,0.6,10,N/A,2670,1000,1.0,10.0,160194083.92
complete,0.5,0.6,10,N/A,2680,1000,1.0,10.0,160794074.45
complete,0.5,0.6,10,N/A,2690,1000,1.0,10.0,161394063.28
complete,0.5,0.6,10,N/A,2700,1000,1.0,10.0,161994001.85
complete,0.5,0.6,10,N/A,2710,1000,1.0,10.0,162594026.3
complete,0.5,0.6,10,N/A,2720,1000,1.0,10.0,163194065.86
complete,0.5,0.6,10,N/A,2730,1000,1.0,10.0,163794070.89
complete,0.5,0.6,10,N/A,2740,1000,1.0,10.0,164394096.13
complete,0.5,0.6,10,N/A,2750,1000,1.0,10.0,164994085.68
complete,0.5,0.6,10,N/A,2760,1000,1.0,10.0,165594124.44
complete,0.5,0.6,10,N/A,2770,1000,1.0,10.0,166194063.3
complete,0.5,0.6,10,N/A,2780,1000,1.0,10.0,166794093.44
complete,0.5,0.6,10,N/A,2790,1000,1.0,10.0,167394090.46
complete,0.5,0.6,10,N/A,2800,1000,1.0,10.0,167994034.85
complete,0.5,0.6,10,N/A,2810,1000,1.0,10.0,168594017.63
complete,0.5,0.6,10,N/A,2820,1000,1.0,10.0,169194005.92
complete,0.5,0.6,10,N/A,2830,1000,1.0,10.0,169793975.87
complete,0.5,0.6,10,N/A,2840,1000,1.0,10.0,170393969.56
complete,0.5,0.6,10,N/A,2850,1000,1.0,10.0,170994054.97
complete,0.5,0.6,10,N/A,2860,1000,1.0,10.0,171594053.09
complete,0.5,0.6,10,N/A,2870,1000,1.0,10.0,172193964.78
complete,0.5,0.6,10,N/A,2880,1000,1.0,10.0,172793907.01
complete,0.5,0.6,10,N/A,2890,1000,1.0,10.0,173393964.85
complete,0.5,0.6,10,N/A,2900,1000,1.0,10.0,173994075.47
complete,0.5,0.6,10,N/A,2910,1000,1.0,10.0,174594043.32
complete,0.5,0.6,10,N/A,2920,1000,1.0,10.0,175194019.65
complete,0.5,0.6,10,N/A,2930,1000,1.0,10.0,175794062.39
complete,0.5,0.6,10,N/A,2940,1000,1.0,10.0,176394085.41
complete,0.5,0.6,10,N/A,2950,1000,1.0,10.0,176994127.93
complete,0.5,0.6,10,N/A,2960,1000,1.0,10.0,177594090.98
complete,0.5,0.6,10,N/A,2970,1000,1.0,10.0,178194161.89
complete,0.5,0.6,10,N/A,2980,1000,1.0,10.0,178794071.75
complete,0.5,0.6,10,N/A,2990,1000,1.0,10.0,179394042.25
complete,0.5,0.6,10,N/A,3000,1000,1.0,10.0,179993948.13
complete,0.5,0.6,10,N/A,3010,1000,1.0,10.0,180593949.37
complete,0.5,0.6,10,N/A,3020,1000,1.0,10.0,181193843.68
complete,0.5,0.6,10,N/A,3030,1000,1.0,10.0,181793853.07
complete,0.5,0.6,10,N/A,3040,1000,1.0,10.0,182393841.38
complete,0.5,0.6,10,N/A,3050,1000,1.0,10.0,182993859.57
complete,0.5,0.6,10,N/A,3060,1000,1.0,10.0,183593843.65
complete,0.5,0.6,10,N/A,3070,1000,1.0,10.0,184193783.15
complete,0.5,0.6,10,N/A,3080,1000,1.0,10.0,184793787.77
complete,0.5,0.6,10,N/A,3090,1000,1.0,10.0,185393675.68
complete,0.5,0.6,10,N/A,3100,1000,1.0,10.0,185993761.81
complete,0.5,0.6,10,N/A,3110,1000,1.0,10.0,186593709.39
complete,0.5,0.6,10,N/A,3120,1000,1.0,10.0,187193676.88
complete,0.5,0.6,10,N/A,3130,1000,1.0,10.0,187793643.98
complete,0.5,0.6,10,N/A,3140,1000,1.0,10.0,188393665.99
complete,0.5,0.6,10,N/A,3150,1000,1.0,10.0,188993645.81
complete,0.5,0.6,10,N/A,3160,1000,1.0,10.0,189593695.0
complete,0.5,0.6,10,N/A,3170,1000,1.0,10.0,190193604.7
complete,0.5,0.6,10,N/A,3180,1000,1.0,10.0,190793582.52
complete,0.5,0.6,10,N/A,3190,1000,1.0,10.0,191393546.12
complete,0.5,0.6,10,N/A,3200,1000,1.0,10.0,191993531.92
complete,0.5,0.6,10,N/A,3210,1000,1.0,10.0,192593504.48
complete,0.5,0.6,10,N/A,3220,1000,1.0,10.0,193193474.93
complete,0.5,0.6,10,N/A,3230,1000,1.0,10.0,193793442.67
complete,0.5,0.6,10,N/A,3240,1000,1.0,10.0,194393459.86
complete,0.5,0.6,10,N/A,3250,1000,1.0,10.0,194993401.43
complete,0.5,0.6,10,N/A,3260,1000,1.0,10.0,195593415.04
complete,0.5,0.6,10,N/A,3270,1000,1.0,10.0,196193376.25
complete,0.5,0.6,10,N/A,3280,1000,1.0,10.0,196793361.82
complete,0.5,0.6,10,N/A,3290,1000,1.0,10.0,197393401.09
complete,0.5,0.6,10,N/A,3300,1000,1.0,10.0,197993384.06
complete,0.5,0.6,10,N/A,3310,1000,1.0,10.0,198593359.03
complete,0.5,0.6,10,N/A,3320,1000,1.0,10.0,199193380.99
complete,0.5,0.6,10,N/A,3330,1000,1.0,10.0,199793342.81
complete,0.5,0.6,10,N/A,3340,1000,1.0,10.0,200393306.98
complete,0.5,0.6,10,N/A,3350,1000,1.0,10.0,200993231.74
complete,0.5,0.6,10,N/A,3360,1000,1.0,10.0,201593238.97
complete,0.5,0.6,10,N/A,3370,1000,1.0,10.0,202193235.64
complete,0.5,0.6,10,N/A,3380,1000,1.0,10.0,202793082.96
complete,0.5,0.6,10,N/A,3390,1000,1.0,10.0,203393069.8
complete,0.5,0.6,10,N/A,3400,1000,1.0,10.0,203993085.8
complete,0.5,0.6,10,N/A,3410,1000,1.0,10.0,204593048.26
complete,0.5,0.6,10,N/A,3420,1000,1.0,10.0,205193032.86
complete,0.5,0.6,10,N/A,3430,1000,1.0,10.0,205793088.92
complete,0.5,0.6,10,N/A,3440,1000,1.0,10.0,206393099.86
complete,0.5,0.6,10,N/A,3450,1000,1.0,10.0,206993101.19
complete,0.5,0.6,10,N/A,3460,1000,1.0,10.0,207593059.24
complete,0.5,0.6,10,N/A,3470,1000,1.0,10.0,208193063.87
complete,0.5,0.6,10,N/A,3480,1000,1.0,10.0,208793087.67
complete,0.5,0.6,10,N/A,3490,1000,1.0,10.0,209393039.44
complete,0.5,0.6,10,N/A,3500,1000,1.0,10.0,209993020.61
complete,0.5,0.6,10,N/A,3510,1000,1.0,10.0,210593025.59
complete,0.5,0.6,10,N/A,3520,1000,1.0,10.0,211193050.08
complete,0.5,0.6,10,N/A,3530,1000,1.0,10.0,211793028.67
complete,0.5,0.6,10,N/A,3540,1000,1.0,10.0,212392980.4
complete,0.5,0.6,10,N/A,3550,1000,1.0,10.0,212993003.62
complete,0.5,0.6,10,N/A,3560,1000,1.0,10.0,213593018.91
complete,0.5,0.6,10,N/A,3570,1000,1.0,10.0,214192929.26
complete,0.5,0.6,10,N/A,3580,1000,1.0,10.0,214792982.08
complete,0.5,0.6,10,N/A,3590,1000,1.0,10.0,215392974.0
complete,0.5,0.6,10,N/A,3600,1000,1.0,10.0,215992951.21
complete,0.5,0.6,10,N/A,3610,1000,1.0,10.0,216592884.77
complete,0.5,0.6,10,N/A,3620,1000,1.0,10.0,217192911.57
complete,0.5,0.6,10,N/A,3630,1000,1.0,10.0,217792855.02
complete,0.5,0.6,10,N/A,3640,1000,1.0,10.0,218392938.53
complete,0.5,0.6,10,N/A,3650,1000,1.0,10.0,218992925.44
complete,0.5,0.6,10,N/A,3660,1000,1.0,10.0,219592924.99
complete,0.5,0.6,10,N/A,3670,1000,1.0,10.0,220192871.58
complete,0.5,0.6,10,N/A,3680,1000,1.0,10.0,220792930.08
complete,0.5,0.6,10,N/A,3690,1000,1.0,10.0,221392838.39
complete,0.5,0.6,10,N/A,3700,1000,1.0,10.0,221992794.12
complete,0.5,0.6,10,N/A,3710,1000,1.0,10.0,222592806.81
complete,0.5,0.6,10,N/A,3720,1000,1.0,10.0,223192826.7
complete,0.5,0.6,10,N/A,3730,1000,1.0,10.0,223792795.16
complete,0.5,0.6,10,N/A,3740,1000,1.0,10.0,224392869.01
complete,0.5,0.6,10,N/A,3750,1000,1.0,10.0,224992864.08
complete,0.5,0.6,10,N/A,3760,1000,1.0,10.0,225592851.57
complete,0.5,0.6,10,N/A,3770,1000,1.0,10.0,226192838.26
complete,0.5,0.6,10,N/A,3780,1000,1.0,10.0,226792840.52
complete,0.5,0.6,10,N/A,3790,1000,1.0,10.0,227392782.59
complete,0.5,0.6,10,N/A,3800,1000,1.0,10.0,227992853.29
complete,0.5,0.6,10,N/A,3810,1000,1.0,10.0,228592756.42
complete,0.5,0.6,10,N/A,3820,1000,1.0,10.0,229192769.48
complete,0.5,0.6,10,N/A,3830,1000,1.0,10.0,229792790.61
complete,0.5,0.6,10,N/A,3840,1000,1.0,10.0,230392782.12
complete,0.5,0.6,10,N/A,3850,1000,1.0,10.0,230992808.95
complete,0.5,0.6,10,N/A,3860,1000,1.0,10.0,231592805.78
complete,0.5,0.6,10,N/A,3870,1000,1.0,10.0,232192853.14
complete,0.5,0.6,10,N/A,3880,1000,1.0,10.0,232792931.08
complete,0.5,0.6,10,N/A,3890,1000,1.0,10.0,233392923.69
complete,0.5,0.6,10,N/A,3900,1000,1.0,10.0,233992975.6
complete,0.5,0.6,10,N/A,3910,1000,1.0,10.0,234592942.4
complete,0.5,0.6,10,N/A,3920,1000,1.0,10.0,235192876.62
complete,0.5,0.6,10,N/A,3930,1000,1.0,10.0,235792874.95
complete,0.5,0.6,10,N/A,3940,1000,1.0,10.0,236392876.31
complete,0.5,0.6,10,N/A,3950,1000,1.0,10.0,236992866.84
complete,0.5,0.6,10,N/A,3960,1000,1.0,10.0,237592905.15
complete,0.5,0.6,10,N/A,3970,1000,1.0,10.0,238192857.02
complete,0.5,0.6,10,N/A,3980,1000,1.0,10.0,238792897.04
complete,0.5,0.6,10,N/A,3990,1000,1.0,10.0,239392943.83
complete,0.5,0.6,10,N/A,4000,1000,1.0,10.0,239992935.85
complete,0.5,0.6,10,N/A,4010,1000,1.0,10.0,240592939.17
complete,0.5,0.6,10,N/A,4020,1000,1.0,10.0,241193006.48
complete,0.5,0.6,10,N/A,4030,1000,1.0,10.0,241793061.74
complete,0.5,0.6,10,N/A,4040,1000,1.0,10.0,242392935.22
complete,0.5,0.6,10,N/A,4050,1000,1.0,10.0,242992892.42
complete,0.5,0.6,10,N/A,4060,1000,1.0,10.0,243592889.23
complete,0.5,0.6,10,N/A,4070,1000,1.0,10.0,244192844.68
complete,0.5,0.6,10,N/A,4080,1000,1.0,10.0,244792941.86
complete,0.5,0.6,10,N/A,4090,1000,1.0,10.0,245392973.38
complete,0.5,0.6,10,N/A,4100,1000,1.0,10.0,245993024.58
complete,0.5,0.6,10,N/A,4110,1000,1.0,10.0,246593003.18
complete,0.5,0.6,10,N/A,4120,1000,1.0,10.0,247192972.23
complete,0.5,0.6,10,N/A,4130,1000,1.0,10.0,247792972.73
complete,0.5,0.6,10,N/A,4140,1000,1.0,10.0,248393040.15
complete,0.5,0.6,10,N/A,4150,1000,1.0,10.0,248993047.23
complete,0.5,0.6,10,N/A,4160,1000,1.0,10.0,249593015.88
complete,0.5,0.6,10,N/A,4170,1000,1.0,10.0,250193050.48
complete,0.5,0.6,10,N/A,4180,1000,1.0,10.0,250793023.38
complete,0.5,0.6,10,N/A,4190,1000,1.0,10.0,251393046.16
complete,0.5,0.6,10,N/A,4200,1000,1.0,10.0,251993020.05
complete,0.5,0.6,10,N/A,4210,1000,1.0,10.0,252593025.08
complete,0.5,0.6,10,N/A,4220,1000,1.0,10.0,253193070.21
complete,0.5,0.6,10,N/A,4230,1000,1.0,10.0,253793022.64
complete,0.5,0.6,10,N/A,4240,1000,1.0,10.0,254393072.51
complete,0.5,0.6,10,N/A,4250,1000,1.0,10.0,254993229.14
complete,0.5,0.6,10,N/A,4260,1000,1.0,10.0,255593251.29
complete,0.5,0.6,10,N/A,4270,1000,1.0,10.0,256193305.38
complete,0.5,0.6,10,N/A,4280,1000,1.0,10.0,256793320.69
complete,0.5,0.6,10,N/A,4290,1000,1.0,10.0,257393437.52
complete,0.5,0.6,10,N/A,4300,1000,1.0,10.0,257993427.27
complete,0.5,0.6,10,N/A,4310,1000,1.0,10.0,258593358.44
complete,0.5,0.6,10,N/A,4320,1000,1.0,10.0,259193343.32
complete,0.5,0.6,10,N/A,4330,1000,1.0,10.0,259793306.41
complete,0.5,0.6,10,N/A,4340,1000,1.0,10.0,260393302.28
complete,0.5,0.6,10,N/A,4350,1000,1.0,10.0,260993229.0
complete,0.5,0.6,10,N/A,4360,1000,1.0,10.0,261593199.23
complete,0.5,0.6,10,N/A,4370,1000,1.0,10.0,262193097.57
complete,0.5,0.6,10,N/A,4380,1000,1.0,10.0,262793109.12
complete,0.5,0.6,10,N/A,4390,1000,1.0,10.0,263393146.99
complete,0.5,0.6,10,N/A,4400,1000,1.0,10.0,263993175.55
complete,0.5,0.6,10,N/A,4410,1000,1.0,10.0,264593137.48
complete,0.5,0.6,10,N/A,4420,1000,1.0,10.0,265193069.3
complete,0.5,0.6,10,N/A,4430,1000,1.0,10.0,265793118.18
complete,0.5,0.6,10,N/A,4440,1000,1.0,10.0,266393072.56
complete,0.5,0.6,10,N/A,4450,1000,1.0,10.0,266993038.23
complete,0.5,0.6,10,N/A,4460,1000,1.0,10.0,267593041.95
complete,0.5,0.6,10,N/A,4470,1000,1.0,10.0,268193027.19
complete,0.5,0.6,10,N/A,4480,1000,1.0,10.0,268792995.34
complete,0.5,0.6,10,N/A,4490,1000,1.0,10.0,269393029.96
complete,0.5,0.6,10,N/A,4500,1000,1.0,10.0,269993006.28
complete,0.5,0.6,10,N/A,4510,1000,1.0,10.0,270592987.56
complete,0.5,0.6,10,N/A,4520,1000,1.0,10.0,271193082.12
complete,0.5,0.6,10,N/A,4530,1000,1.0,10.0,271793116.48
complete,0.5,0.6,10,N/A,4540,1000,1.0,10.0,272393083.53
complete,0.5,0.6,10,N/A,4550,1000,1.0,10.0,272993060.46
complete,0.5,0.6,10,N/A,4560,1000,1.0,10.0,273592978.5
complete,0.5,0.6,10,N/A,4570,1000,1.0,10.0,274193009.41
complete,0.5,0.6,10,N/A,4580,1000,1.0,10.0,274792986.43
complete,0.5,0.6,10,N/A,4590,1000,1.0,10.0,275392961.77
complete,0.5,0.6,10,N/A,4600,1000,1.0,10.0,275992965.92
complete,0.5,0.6,10,N/A,4610,1000,1.0,10.0,276592915.07
complete,0.5,0.6,10,N/A,4620,1000,1.0,10.0,277192896.73
complete,0.5,0.6,10,N/A,4630,1000,1.0,10.0,277792828.48
complete,0.5,0.6,10,N/A,4640,1000,1.0,10.0,278392812.3
complete,0.5,0.6,10,N/A,4650,1000,1.0,10.0,278992877.26
complete,0.5,0.6,10,N/A,4660,1000,1.0,10.0,279592768.68
complete,0.5,0.6,10,N/A,4670,1000,1.0,10.0,280192840.61
complete,0.5,0.6,10,N/A,4680,1000,1.0,10.0,280792930.61
complete,0.5,0.6,10,N/A,4690,1000,1.0,10.0,281392917.66
complete,0.5,0.6,10,N/A,4700,1000,1.0,10.0,281992976.4
complete,0.5,0.6,10,N/A,4710,1000,1.0,10.0,282592942.75
complete,0.5,0.6,10,N/A,4720,1000,1.0,10.0,283192858.49
complete,0.5,0.6,10,N/A,4730,1000,1.0,10.0,283792804.62
complete,0.5,0.6,10,N/A,4740,1000,1.0,10.0,284392775.83
complete,0.5,0.6,10,N/A,4750,1000,1.0,10.0,284992757.84
complete,0.5,0.6,10,N/A,4760,1000,1.0,10.0,285592717.83
complete,0.5,0.6,10,N/A,4770,1000,1.0,10.0,286192811.21
complete,0.5,0.6,10,N/A,4780,1000,1.0,10.0,286792751.61
complete,0.5,0.6,10,N/A,4790,1000,1.0,10.0,287392808.04
complete,0.5,0.6,10,N/A,4800,1000,1.0,10.0,287992770.38
complete,0.5,0.6,10,N/A,4810,1000,1.0,10.0,288592733.71
complete,0.5,0.6,10,N/A,4820,1000,1.0,10.0,289192688.95
complete,0.5,0.6,10,N/A,4830,1000,1.0,10.0,289792670.47
complete,0.5,0.6,10,N/A,4840,1000,1.0,10.0,290392720.74
